67.0,59.0,58.0,56.0,62.0,58.0,50.0,58.0,60.0,60.0,60.0,61.0,62.0,59.0,65.0,59.0,62.0,57.0,60.0,56.0,60.0,61.0,63.0,60.0,60.0,60.0,68.0,57.0,60.0,57.0,56.0,72.0,51.0,58.0,52.0,61.0,57.0,62.0,50.0,63.0,56.0,64.0,62.0,36.0,61.0,65.0,66.0,68.0,63.0,59.0,66.0,64.0,67.0
70.0,70.0,67.0,73.0,70.0,69.0,69.0,72.0,69.0,69.0,69.0,67.0,69.0,70.0,70.0,69.0,72.0,71.0,72.0,70.0,72.0,68.0,70.0,75.0,70.0,73.0,72.0,67.0,73.0,69.0,70.0,69.0,68.0,70.0,70.0,67.0,71.0,75.0,71.0,71.0,72.0,77.0,71.0,69.0,70.0,76.0,74.0,74.0,77.0,73.0,72.0,73.0,70.0
66.0,64.0,59.0,63.0,65.0,66.0,67.0,63.0,68.0,61.0,63.0,63.0,67.0,63.0,68.0,68.0,64.0,60.0,66.0,60.0,70.0,68.0,66.0,60.0,69.0,63.0,70.0,64.0,70.0,60.0,61.0,67.0,60.0,60.0,66.0,65.0,62.0,58.0,64.0,65.0,70.0,62.0,68.0,56.0,67.0,66.0,56.0,69.0,72.0,68.0,67.0,72.0
49.0,51.0,39.0,36.0,37.0,33.0,40.0,39.0,44.0,42.0,40.0,38.0,35.0,47.0,39.0,48.0,33.0,50.0,39.0,38.0,40.0,34.0,38.0,38.0,39.0,45.0,45.0,38.0,36.0,49.0,39.0,41.0,43.0,43.0,42.0,33.0,48.0,33.0,41.0,43.0,38.0,52.0,36.0,nan,36.0,40.0,47.0,43.0,48.0,42.0,46.0,45.0,nan
11.0,16.0,0.0,10.0,7.0,12.0,17.0,8.0,11.0,10.0,10.0,13.0,19.0,7.0,12.0,2.0,7.0,4.0,17.0,4.0,8.0,7.0,10.0,8.0,4.0,4.0,18.0,9.0,3.0,8.0,11.0,4.0,13.0,10.0,9.0,12.0,15.0,11.0,-10.0,17.0,8.0,16.0,6.0,11.0,4.0,23.0,14.0,21.0,20.0,1.0,1.0,19.0,8.0
35.0,37.0,48.0,44.0,41.0,42.0,42.0,39.0,47.0,44.0,42.0,40.0,40.0,41.0,39.0,34.0,42.0,36.0,39.0,40.0,38.0,34.0,42.0,40.0,42.0,40.0,44.0,44.0,35.0,41.0,40.0,44.0,41.0,39.0,42.0,39.0,35.0,44.0,38.0,45.0,47.0,48.0,42.0,46.0,40.0,44.0,50.0,45.0,46.0,45.0,43.0,44.0,43.0
19.0,15.0,15.0,27.0,16.0,17.0,20.0,15.0,20.0,17.0,23.0,10.0,21.0,15.0,22.0,17.0,18.0,13.0,17.0,12.0,25.0,13.0,10.0,13.0,9.0,21.0,16.0,17.0,10.0,15.0,16.0,12.0,16.0,20.0,17.0,13.0,20.0,14.0,19.0,18.0,17.0,26.0,20.0,19.0,25.0,22.0,24.0,22.0,14.0,12.0,21.0,27.0
-10.0,-10.0,-6.0,2.0,-8.0,-5.0,0.0,-1.0,-3.0,1.0,-6.0,-8.0,-10.0,-12.0,1.0,-13.0,-11.0,2.0,-24.0,-12.0,0.0,-10.0,-13.0,0.0,-5.0,-3.0,-1.0,-5.0,-13.0,-7.0,-5.0,0.0,3.0,0.0,-5.0,0.0,9.0,-2.0,-3.0,-6.0,1.0,3.0,5.0,nan,7.0,-6.0,6.0,4.0,-2.0,-12.0,-8.0,4.0,nan
